hire_id,application_id,center_id,start_month,starting_wage,coaching_hours_first_90d,claims_closed_6mo,claims_reopened_6mo,reopen_rate_6mo_pct,retained_6mo,separation_month,separation_reason
408,4124,C00,2023-02,32.92,8.3,583,39,6.69,1,,
409,4141,C00,2023-03,29.09,,199,16,8.04,0,2023-05,attendance
410,4152,C00,2023-02,31.01,0.0,566,28,4.947,1,,
411,4156,C00,2023-03,32.83,1.0,551,65,11.797,0,2023-09,voluntary
412,4159,C00,2023-03,31.81,3.1,586,50,8.532,1,,
413,4167,C00,2023-02,32.85,4.7,562,32,5.694,1,,
414,4169,C00,2023-03,35.94,0.0,595,54,9.076,1,,
415,4170,C00,2023-03,30.36,6.6,543,30,5.525,1,,
416,4184,C00,2023-03,30.88,7.5,522,75,14.368,1,,
417,4188,C00,2023-02,34.86,4.0,527,15,2.846,1,,
418,4203,C00,2023-03,32.86,5.0,557,61,10.952,1,,
419,4222,C00,2023-03,31.91,4.8,567,55,9.7,1,,
420,4233,C00,2023-02,35.48,4.9,596,36,6.04,1,,
421,4252,C00,2023-04,33.94,3.3,536,56,10.448,1,,
422,4270,C00,2023-04,33.44,3.6,561,36,6.417,1,,
423,4271,C00,2023-03,34.8,4.9,560,26,4.643,1,,
424,4286,C00,2023-04,32.17,8.0,590,57,9.661,1,,
425,4294,C00,2023-04,33.32,6.0,545,30,5.505,1,,
426,4296,C00,2023-04,29.76,6.9,543,27,4.972,0,2023-10,voluntary
427,4330,C00,2023-04,34.12,2.7,576,17,2.951,1,,
428,4362,C00,2023-04,33.07,1.5,587,62,10.562,1,,
429,4363,C00,2023-04,31.34,,88,6,6.818,0,2023-05,performance
430,4394,C00,2023-05,32.18,4.6,553,10,1.808,1,,
431,4410,C00,2023-05,33.27,4.7,552,51,9.239,1,,
432,4412,C00,2023-05,33.32,1.9,557,44,7.899,1,,
433,4424,C00,2023-05,31.73,5.3,535,28,5.234,1,,
434,4439,C00,2023-05,33.18,2.6,564,49,8.688,1,,
435,4441,C00,2023-05,28.79,3.5,552,39,7.065,1,,
436,4442,C00,2023-05,34.01,3.1,527,43,8.159,1,,
437,4445,C00,2023-04,30.66,4.5,544,20,3.676,1,,
438,4450,C00,2023-04,30.9,5.8,306,21,6.863,0,2023-07,voluntary
439,4455,C00,2023-05,35.61,4.2,544,57,10.478,1,,
440,4458,C00,2023-05,32.11,6.4,357,26,7.283,0,2023-09,voluntary
441,4474,C00,2023-05,35.56,7.0,590,24,4.068,1,,
442,4500,C00,2023-05,34.47,1.1,498,45,9.036,0,2023-10,voluntary
443,4517,C00,2023-06,34.14,7.5,551,41,7.441,1,,
444,4525,C00,2023-05,29.05,4.9,544,37,6.801,1,,
445,4539,C00,2023-05,32.84,6.1,549,50,9.107,1,,
446,4551,C00,2023-05,32.55,0.4,565,11,1.947,1,,
447,4552,C00,2023-06,35.52,2.0,566,21,3.71,1,,
448,4557,C00,2023-06,32.58,2.9,582,39,6.701,1,,
449,4565,C00,2023-06,32.11,0.6,573,63,10.995,1,,
450,4570,C00,2023-06,31.82,4.5,536,34,6.343,1,,
451,4584,C00,2023-06,32.83,7.4,619,48,7.754,1,,
452,4597,C00,2023-05,32.36,,92,4,4.348,0,2023-06,voluntary
453,4598,C00,2023-06,33.0,7.6,518,33,6.371,1,,
454,4604,C00,2023-06,29.57,5.3,550,48,8.727,1,,
455,4606,C00,2023-05,35.31,0.0,390,15,3.846,0,2023-09,performance
456,4615,C00,2023-06,33.18,3.8,620,51,8.226,1,,
457,4632,C00,2023-05,33.92,3.7,466,33,7.082,0,2023-10,voluntary
458,4643,C00,2023-06,30.81,3.0,592,28,4.73,1,,
459,4644,C00,2023-06,30.75,7.5,567,46,8.113,1,,
460,4653,C00,2023-06,32.16,7.1,560,31,5.536,1,,
461,4672,C00,2023-06,30.99,7.9,563,44,7.815,1,,
462,4676,C00,2023-06,33.26,0.0,373,38,10.188,0,2023-10,attendance
463,4682,C00,2023-07,30.64,4.1,562,29,5.16,1,,
464,4692,C00,2023-06,30.5,,111,9,8.108,0,2023-07,attendance
465,4697,C00,2023-07,33.19,4.3,590,65,11.017,1,,
466,4751,C00,2023-08,32.36,7.5,548,54,9.854,1,,
467,4753,C00,2023-06,34.61,6.7,561,32,5.704,1,,
468,4756,C00,2023-07,31.0,4.5,373,28,7.507,0,2023-11,performance
469,4759,C00,2023-07,31.91,2.7,583,35,6.003,1,,
470,4765,C00,2023-07,32.69,5.2,576,32,5.556,1,,
471,4768,C00,2023-08,36.42,9.7,476,47,9.874,0,2024-01,attendance
472,4775,C00,2023-07,34.55,6.5,584,40,6.849,1,,
473,4777,C00,2023-06,31.46,8.6,364,27,7.418,0,2023-10,attendance
474,4780,C00,2023-07,29.81,2.3,567,66,11.64,1,,
475,4806,C00,2023-07,34.28,,100,0,0.0,0,2023-08,voluntary
476,4817,C00,2023-08,32.23,1.2,582,33,5.67,1,,
477,4821,C00,2023-07,30.04,5.9,569,3,0.527,1,,
478,4824,C00,2023-08,31.82,2.1,414,46,11.111,0,2023-12,attendance
479,4833,C00,2023-09,31.81,1.2,563,51,9.059,1,,
480,4852,C00,2023-08,29.01,,220,28,12.727,0,2023-10,attendance
481,4872,C00,2023-08,35.14,0.8,561,48,8.556,1,,
482,4879,C00,2023-08,36.7,0.0,571,40,7.005,1,,
483,4909,C00,2023-08,33.93,4.0,542,40,7.38,1,,
484,4922,C00,2023-08,31.5,6.5,575,51,8.87,1,,
485,4926,C00,2023-08,35.82,9.5,608,83,13.651,1,,
486,4940,C00,2023-08,31.41,0.0,583,32,5.489,1,,
487,4941,C00,2023-08,31.38,6.9,601,75,12.479,1,,
488,4944,C00,2023-07,33.56,5.6,562,35,6.228,1,,
489,4970,C00,2023-08,32.42,6.1,560,11,1.964,1,,
490,4973,C00,2023-07,34.39,9.2,588,23,3.912,1,,
491,4976,C00,2023-08,33.87,1.8,563,74,13.144,1,,
492,4981,C00,2023-09,31.92,3.4,601,40,6.656,1,,
493,4989,C00,2023-08,35.44,9.2,566,66,11.661,1,,
494,4993,C00,2023-08,31.79,,548,34,6.204,1,,
495,5023,C00,2023-08,31.6,0.9,604,47,7.781,1,,
496,5040,C00,2023-08,32.34,0.5,578,14,2.422,1,,
497,5056,C00,2023-09,31.56,2.9,509,53,10.413,0,2024-02,performance
498,5057,C00,2023-10,31.82,2.1,549,34,6.193,1,,
499,5061,C00,2023-08,30.78,6.9,586,49,8.362,1,,
500,5072,C00,2023-09,32.57,6.0,567,32,5.644,1,,
501,5091,C00,2023-09,35.86,0.0,533,65,12.195,1,,
502,5103,C00,2023-09,31.56,3.0,567,22,3.88,1,,
503,5127,C00,2023-09,34.08,8.0,514,43,8.366,1,,
504,5128,C00,2023-08,32.19,0.0,588,30,5.102,1,,
505,5132,C00,2023-09,30.37,0.3,580,19,3.276,1,,
506,5151,C00,2023-08,31.89,8.8,567,34,5.996,1,,
507,5159,C00,2023-09,34.29,1.4,571,18,3.152,1,,
508,5166,C00,2023-09,34.13,,82,7,8.537,0,2023-10,performance
509,5167,C00,2023-09,33.35,2.2,578,30,5.19,1,,
510,5185,C00,2023-09,32.36,4.5,570,33,5.789,1,,
511,5198,C00,2023-10,34.71,5.0,389,33,8.483,0,2024-02,voluntary
512,5203,C00,2023-10,32.24,6.2,594,34,5.724,1,,
513,5215,C00,2023-10,32.21,3.8,546,56,10.256,1,,
514,5217,C00,2023-09,34.98,0.0,545,55,10.092,1,,
515,5226,C00,2023-09,33.64,4.0,543,30,5.525,1,,
516,5237,C00,2023-10,35.68,4.7,542,53,9.779,1,,
517,5246,C00,2023-10,32.44,0.0,534,38,7.116,1,,
518,5256,C00,2023-09,32.49,,89,5,5.618,0,2023-10,performance
519,5267,C00,2023-10,34.95,3.6,574,48,8.362,1,,
520,5271,C00,2023-09,35.04,4.3,577,57,9.879,1,,
521,5289,C00,2023-10,33.16,1.2,514,58,11.284,1,,
522,5311,C00,2023-10,33.43,2.7,529,63,11.909,1,,
523,5316,C00,2023-10,32.78,,179,17,9.497,0,2023-12,voluntary
524,5321,C00,2023-10,33.77,6.3,564,56,9.929,1,,
525,5326,C00,2023-11,33.12,,97,4,4.124,0,2023-12,voluntary
526,5335,C00,2023-11,30.76,9.0,556,35,6.295,1,,
527,5359,C00,2023-11,32.97,,190,21,11.053,0,2024-01,voluntary
528,5369,C00,2023-11,32.23,5.1,583,42,7.204,1,,
529,5376,C00,2023-11,31.65,5.2,570,39,6.842,1,,
530,5396,C00,2023-11,31.99,4.3,554,12,2.166,1,,
531,5398,C00,2023-10,34.2,2.0,379,45,11.873,0,2024-02,performance
532,5410,C00,2023-11,32.75,0.0,294,25,8.503,0,2024-02,attendance
533,5418,C00,2023-11,31.99,9.9,533,59,11.069,1,,
534,5419,C00,2023-10,33.48,8.2,600,41,6.833,1,,
535,5425,C00,2023-11,31.27,3.5,588,37,6.293,1,,
536,5434,C00,2023-11,34.17,7.8,581,36,6.196,1,,
537,5438,C00,2023-11,33.41,1.1,274,8,2.92,0,2024-02,attendance
538,5443,C00,2023-11,34.7,3.2,566,58,10.247,1,,
539,5466,C00,2023-11,31.49,2.6,561,62,11.052,1,,
540,5477,C00,2023-10,33.46,6.7,575,44,7.652,1,,
541,5523,C00,2023-12,33.76,3.6,569,37,6.503,1,,
542,5529,C00,2023-11,33.46,3.5,506,33,6.522,1,,
543,5530,C00,2023-12,35.68,0.0,541,51,9.427,1,,
544,5547,C00,2023-12,35.32,7.6,523,32,6.119,1,,
545,5562,C00,2023-12,29.98,7.4,518,66,12.741,1,,
546,5580,C00,2023-11,32.62,0.0,551,43,7.804,1,,
547,5582,C00,2023-12,31.42,3.9,297,29,9.764,0,2024-03,performance
548,5601,C00,2023-11,32.6,4.6,565,12,2.124,1,,
549,5620,C00,2023-12,30.89,0.0,561,60,10.695,1,,
550,5628,C00,2024-01,29.05,6.8,579,62,10.708,1,,
551,5631,C00,2024-01,31.94,3.9,607,38,6.26,1,,
552,5637,C00,2023-12,32.91,5.5,570,35,6.14,1,,
553,5649,C00,2024-02,35.3,2.2,571,13,2.277,1,,
554,5657,C00,2023-12,35.0,6.9,576,70,12.153,1,,
555,5664,C00,2024-01,37.44,5.5,539,43,7.978,1,,
556,5689,C00,2024-02,30.2,0.0,553,35,6.329,1,,
557,5692,C00,2024-01,34.98,6.7,592,40,6.757,1,,
558,5694,C00,2024-02,34.01,6.1,573,37,6.457,1,,
559,5695,C00,2024-02,34.0,4.3,564,44,7.801,1,,
560,5699,C00,2024-02,31.67,8.6,584,31,5.308,1,,
561,5700,C00,2024-01,32.99,,590,38,6.441,1,,
562,5718,C00,2024-02,33.55,3.2,557,24,4.309,1,,
563,5725,C00,2024-01,36.03,3.6,598,40,6.689,1,,
564,5732,C00,2024-01,32.17,4.0,478,43,8.996,0,2024-06,attendance
565,5747,C00,2024-01,33.28,3.4,475,42,8.842,0,2024-06,voluntary
566,5753,C00,2024-01,34.33,6.3,586,65,11.092,1,,
567,5784,C00,2024-02,31.77,0.1,326,48,14.724,0,2024-06,performance
568,5788,C00,2024-03,33.31,5.5,577,32,5.546,1,,
569,5810,C00,2024-02,32.67,8.6,575,36,6.261,1,,
570,5816,C00,2024-01,34.02,,587,59,10.051,1,,
571,5822,C00,2024-03,32.71,3.0,564,45,7.979,1,,
572,5838,C00,2024-02,35.59,4.2,570,43,7.544,1,,
573,5870,C00,2024-02,28.58,0.0,589,55,9.338,1,,
574,5877,C00,2024-02,31.8,2.9,551,54,9.8,1,,
575,5899,C00,2024-03,32.67,5.7,530,38,7.17,1,,
576,5906,C00,2024-03,33.39,,88,6,6.818,0,2024-04,voluntary
577,5926,C00,2024-03,30.92,2.7,566,15,2.65,1,,
578,5930,C00,2024-02,30.82,5.1,587,50,8.518,1,,
579,5944,C00,2024-01,32.33,0.0,599,3,0.501,1,,
580,5960,C00,2024-02,30.44,1.2,569,64,11.248,1,,
581,5975,C00,2024-03,33.18,6.1,507,42,8.284,1,,
582,5990,C00,2024-03,31.44,5.0,608,63,10.362,1,,
583,5997,C00,2024-02,33.46,,572,44,7.692,1,,
584,6018,C00,2024-03,38.48,,88,8,9.091,0,2024-04,voluntary
585,6027,C00,2024-03,30.26,3.7,541,35,6.47,1,,
586,6040,C00,2024-03,34.48,5.2,255,14,5.49,0,2024-06,attendance
587,6056,C00,2024-03,33.57,8.6,514,34,6.615,0,2024-08,attendance
588,6059,C00,2024-03,31.21,0.1,570,25,4.386,1,,
589,6069,C00,2024-02,33.48,1.6,570,44,7.719,1,,
590,6071,C00,2024-02,30.75,4.5,566,53,9.364,1,,
591,6073,C00,2024-03,29.23,5.8,551,51,9.256,1,,
592,6082,C00,2024-03,32.86,,105,7,6.667,0,2024-04,performance
593,6088,C00,2024-02,32.92,9.1,518,37,7.143,1,,
594,6090,C00,2024-02,36.72,,277,12,4.332,0,2024-05,performance
595,6095,C00,2024-02,34.66,,571,23,4.028,1,,
596,6129,C00,2024-03,33.52,0.0,521,68,13.052,1,,
597,6139,C00,2024-03,35.98,5.4,551,49,8.893,1,,
598,6147,C00,2024-04,34.26,5.8,565,7,1.239,1,,
599,6152,C00,2024-04,33.22,1.5,590,45,7.627,1,,
600,6154,C00,2024-04,33.25,2.3,543,16,2.947,1,,
601,6161,C00,2024-03,31.3,9.2,284,35,12.324,0,2024-06,attendance
602,6188,C00,2024-04,33.36,5.4,572,65,11.364,1,,
603,6190,C00,2024-03,36.02,7.1,557,108,19.39,0,2024-09,voluntary
604,6231,C00,2024-03,29.66,6.2,557,34,6.104,1,,
605,6238,C00,2024-04,33.69,4.7,565,38,6.726,1,,
606,6240,C00,2024-04,35.95,4.0,604,56,9.272,1,,
607,6247,C00,2024-04,34.34,3.4,527,33,6.262,1,,
608,6278,C00,2024-05,31.22,2.6,388,28,7.216,0,2024-09,voluntary
609,6280,C00,2024-05,35.23,10.5,587,61,10.392,1,,
610,6298,C00,2024-05,37.17,8.5,557,39,7.002,1,,
611,6329,C00,2024-05,36.7,7.1,562,30,5.338,1,,
612,6332,C00,2024-05,33.95,3.3,525,33,6.286,0,2024-10,voluntary
613,6356,C00,2024-05,35.3,6.4,563,41,7.282,1,,
614,6371,C00,2024-06,33.87,8.4,582,52,8.935,1,,
615,6379,C00,2024-04,35.64,7.8,573,38,6.632,1,,
616,6393,C00,2024-05,29.19,3.6,538,37,6.877,1,,
617,6395,C00,2024-04,33.38,3.4,540,66,12.222,1,,
618,6431,C00,2024-06,33.34,4.2,586,30,5.119,1,,
619,6455,C00,2024-04,32.15,8.7,596,46,7.718,1,,
620,6456,C00,2024-05,34.53,4.0,575,38,6.609,1,,
621,6469,C00,2024-05,34.99,7.2,558,61,10.932,1,,
622,6486,C00,2024-04,32.86,3.8,587,32,5.451,1,,
623,6496,C00,2024-05,33.24,,572,52,9.091,1,,
624,6504,C00,2024-05,33.54,1.9,607,44,7.249,1,,
625,6513,C00,2024-05,35.79,6.7,585,37,6.325,1,,
626,6516,C00,2024-05,35.95,4.5,555,20,3.604,1,,
627,6535,C00,2024-04,35.49,5.9,559,46,8.229,1,,
628,6547,C00,2024-05,30.52,8.6,571,58,10.158,1,,
629,6555,C00,2024-06,31.52,2.1,557,41,7.361,1,,
630,6561,C00,2024-06,30.74,5.6,503,16,3.181,1,,
631,6578,C00,2024-06,32.08,0.0,555,29,5.225,1,,
632,6597,C00,2024-06,32.53,2.7,574,42,7.317,1,,
633,6628,C00,2024-06,33.51,4.3,543,35,6.446,1,,
634,6633,C00,2024-07,37.69,2.5,559,63,11.27,1,,
635,6640,C00,2024-06,33.67,4.2,538,73,13.569,1,,
636,6652,C00,2024-07,35.56,0.2,581,53,9.122,1,,
637,6666,C00,2024-06,34.69,1.6,290,28,9.655,0,2024-09,performance
638,6676,C00,2024-06,33.45,1.6,580,30,5.172,1,,
639,6677,C00,2024-06,35.27,4.8,531,48,9.04,1,,
640,6681,C00,2024-06,31.1,,95,6,6.316,0,2024-07,voluntary
641,6690,C00,2024-05,31.59,3.6,503,36,7.157,0,2024-10,voluntary
642,6702,C00,2024-07,33.16,5.5,565,16,2.832,1,,
643,6709,C00,2024-06,36.66,2.7,530,44,8.302,1,,
644,6723,C00,2024-05,35.12,5.0,574,63,10.976,1,,
645,6733,C00,2024-06,33.9,6.7,558,31,5.556,1,,
646,6745,C00,2024-07,30.44,9.3,574,73,12.718,1,,
647,6754,C00,2024-06,31.89,4.2,583,43,7.376,1,,
648,6810,C00,2024-07,36.29,6.5,555,44,7.928,1,,
649,6813,C00,2024-07,36.1,,106,16,15.094,0,2024-08,voluntary
650,6818,C00,2024-07,31.39,0.9,586,21,3.584,1,,
651,6853,C00,2024-08,34.85,6.5,588,60,10.204,1,,
652,6872,C00,2024-07,34.33,5.5,582,73,12.543,1,,
653,6878,C00,2024-07,34.03,5.4,594,11,1.852,1,,
654,6882,C00,2024-07,33.13,9.0,614,51,8.306,1,,
655,6886,C00,2024-07,34.69,5.0,607,50,8.237,1,,
656,6914,C00,2024-08,31.66,4.9,550,34,6.182,0,2025-02,attendance
657,6915,C00,2024-08,31.35,,210,27,12.857,0,2024-10,voluntary
658,6923,C00,2024-08,32.55,4.8,550,63,11.455,1,,
659,6938,C00,2024-09,36.58,5.8,579,31,5.354,1,,
660,6939,C00,2024-09,34.81,7.4,592,44,7.432,1,,
661,6962,C00,2024-07,32.45,0.5,570,54,9.474,1,,
662,6986,C00,2024-07,33.1,3.9,497,21,4.225,0,2024-12,performance
663,6998,C00,2024-07,35.78,4.1,587,33,5.622,1,,
664,7015,C00,2024-08,30.89,3.2,557,31,5.566,1,,
665,7019,C00,2024-08,31.71,8.5,542,34,6.273,1,,
666,7027,C00,2024-08,31.59,6.8,556,48,8.633,1,,
667,7052,C00,2024-09,34.58,6.2,575,42,7.304,1,,
668,7053,C00,2024-08,36.06,12.6,555,55,9.91,1,,
669,7077,C00,2024-09,32.89,,92,10,10.87,0,2024-10,voluntary
670,7080,C00,2024-09,35.09,8.7,573,75,13.089,1,,
671,7092,C00,2024-08,35.21,2.5,592,19,3.209,1,,
672,7099,C00,2024-09,32.14,7.8,533,32,6.004,1,,
673,7123,C00,2024-09,31.89,,102,8,7.843,0,2024-10,performance
674,7127,C00,2024-09,35.91,6.3,523,18,3.442,1,,
675,7175,C00,2024-09,31.55,2.0,561,35,6.239,1,,
676,7177,C00,2024-09,32.23,4.5,540,36,6.667,1,,
677,7207,C00,2024-08,31.51,,178,17,9.551,0,2024-10,voluntary
678,7210,C00,2024-08,30.32,5.2,278,24,8.633,0,2024-11,performance
679,7215,C00,2024-09,34.56,3.0,594,45,7.576,1,,
680,7223,C00,2024-09,31.19,4.3,606,55,9.076,1,,
681,7231,C00,2024-09,35.07,2.3,573,60,10.471,1,,
682,7247,C00,2024-09,34.89,,97,5,5.155,0,2024-10,attendance
683,7256,C00,2024-09,33.46,4.7,570,61,10.702,1,,
684,7260,C00,2024-08,32.33,5.0,568,49,8.627,1,,
685,7268,C00,2024-09,32.57,8.0,631,13,2.06,1,,
686,7273,C00,2024-09,33.29,4.3,543,46,8.471,1,,
687,7274,C00,2024-09,33.96,5.8,535,31,5.794,1,,
688,7291,C00,2024-09,37.37,5.8,276,24,8.696,0,2024-12,performance
689,7297,C00,2024-11,34.55,8.3,559,53,9.481,1,,
690,7305,C00,2024-11,34.28,,174,20,11.494,0,2025-01,voluntary
691,7306,C00,2024-10,33.29,4.8,557,60,10.772,1,,
692,7313,C00,2024-10,32.76,1.0,549,35,6.375,1,,
693,7316,C00,2024-10,34.93,6.3,575,69,12.0,1,,
694,7317,C00,2024-10,32.46,7.8,559,92,16.458,1,,
695,7343,C00,2024-09,32.68,,211,23,10.9,0,2024-11,performance
696,7347,C00,2024-10,35.27,9.0,564,36,6.383,1,,
697,7382,C00,2024-10,33.23,3.8,591,61,10.321,1,,
698,7383,C00,2024-10,33.37,4.8,571,63,11.033,1,,
699,7390,C00,2024-10,33.13,,193,23,11.917,0,2024-12,performance
700,7394,C00,2024-09,32.55,,177,34,19.209,0,2024-11,performance
701,7404,C00,2024-11,36.47,0.0,569,54,9.49,1,,
702,7412,C00,2024-10,34.45,4.0,554,29,5.235,1,,
703,7422,C00,2024-10,32.62,2.8,536,27,5.037,1,,
704,7477,C00,2024-10,33.73,,96,12,12.5,0,2024-11,performance
705,7488,C00,2024-11,35.26,7.0,556,42,7.554,1,,
706,7529,C00,2024-11,29.98,5.7,561,38,6.774,1,,
707,7533,C00,2024-11,35.8,3.2,275,25,9.091,0,2025-02,performance
708,7544,C00,2024-11,31.86,0.0,527,48,9.108,1,,
709,7547,C00,2024-11,35.14,8.1,568,52,9.155,1,,
710,7551,C00,2024-11,34.45,7.6,585,40,6.838,1,,
711,7563,C00,2024-11,28.88,6.3,518,4,0.772,1,,
712,7594,C00,2024-12,34.56,2.3,572,46,8.042,1,,
713,7599,C00,2024-12,33.98,,195,23,11.795,0,2025-02,attendance
714,7611,C00,2024-12,35.11,4.2,576,48,8.333,1,,
715,7635,C00,2024-12,35.89,2.9,415,32,7.711,0,2025-04,voluntary
716,7649,C00,2024-11,35.67,1.2,548,66,12.044,1,,
717,7664,C00,2024-12,34.85,2.1,494,54,10.931,1,,
718,7668,C00,2024-12,33.02,2.6,275,23,8.364,0,2025-03,attendance
719,7683,C00,2024-11,34.6,5.8,503,46,9.145,1,,
720,7716,C00,2024-12,33.91,5.9,574,56,9.756,1,,
721,7719,C00,2024-12,36.58,5.6,551,55,9.982,1,,
722,7723,C00,2025-01,35.66,0.3,555,52,9.369,1,,
723,7726,C00,2025-02,35.81,5.1,281,7,2.491,0,2025-05,performance
724,7728,C00,2024-12,34.33,0.0,586,73,12.457,1,,
725,7740,C00,2025-01,35.05,5.7,552,13,2.355,1,,
726,7756,C00,2025-01,31.12,4.1,584,61,10.445,1,,
727,7758,C00,2025-01,35.33,2.6,571,37,6.48,1,,
728,7797,C00,2025-01,31.82,,211,13,6.161,0,2025-03,performance
729,7800,C00,2025-01,34.35,2.3,463,62,13.391,0,2025-06,voluntary
730,7814,C00,2024-12,29.37,5.0,529,50,9.452,0,2025-06,voluntary
731,7827,C00,2025-01,31.84,7.7,362,18,4.972,0,2025-05,attendance
732,7831,C00,2025-01,31.88,4.2,562,47,8.363,1,,
733,7840,C00,2024-12,31.84,4.2,569,62,10.896,1,,
734,7845,C00,2025-01,37.25,6.6,532,36,6.767,1,,
735,7861,C00,2025-01,34.16,8.5,534,58,10.861,1,,
736,7875,C00,2024-12,35.37,4.0,550,37,6.727,0,2025-06,attendance
737,7885,C00,2025-01,32.78,,187,16,8.556,0,2025-03,performance
738,7905,C00,2025-01,32.62,2.2,360,25,6.944,0,2025-05,voluntary
739,7921,C00,2025-01,33.57,,86,11,12.791,0,2025-02,attendance
740,7924,C00,2025-02,33.74,2.1,610,71,11.639,1,,
741,7935,C00,2025-02,35.65,8.0,572,35,6.119,1,,
742,7944,C00,2025-02,34.74,2.9,560,57,10.179,1,,
743,7970,C00,2025-01,33.89,3.4,551,81,14.701,1,,
744,7976,C00,2025-02,33.8,6.7,554,55,9.928,0,2025-08,voluntary
745,7983,C00,2025-02,33.93,6.5,547,47,8.592,1,,
746,7987,C00,2025-01,34.27,2.4,583,43,7.376,1,,
747,7994,C00,2025-01,31.1,6.3,559,28,5.009,1,,
748,7997,C00,2025-02,32.9,0.7,608,67,11.02,1,,
749,8004,C00,2025-02,29.34,7.5,568,48,8.451,1,,
750,8013,C00,2025-02,37.44,,87,6,6.897,0,2025-03,attendance
751,8027,C00,2025-03,36.53,,191,30,15.707,0,2025-05,attendance
752,8030,C00,2025-02,35.49,8.4,605,45,7.438,1,,
753,8036,C00,2025-02,38.23,,99,6,6.061,0,2025-03,attendance
754,8056,C00,2025-02,34.68,8.9,267,19,7.116,0,2025-05,performance
755,8079,C00,2025-03,39.09,3.6,574,49,8.537,1,,
756,8087,C00,2025-03,34.05,1.2,462,39,8.442,0,2025-08,voluntary
757,8107,C00,2025-04,32.83,,189,25,13.228,0,2025-06,performance
758,8112,C00,2025-03,34.56,8.0,547,47,8.592,1,,
759,8114,C00,2025-03,32.27,0.9,567,48,8.466,1,,
760,8126,C00,2025-02,33.07,4.6,307,33,10.749,0,2025-05,voluntary
761,8141,C00,2025-04,33.33,2.5,572,49,8.566,1,,
762,8144,C00,2025-03,39.02,3.6,589,43,7.301,1,,
763,8146,C00,2025-03,32.79,,179,9,5.028,0,2025-05,attendance
764,8148,C00,2025-03,36.2,3.1,277,38,13.718,0,2025-06,voluntary
765,8153,C00,2025-03,34.2,1.8,577,22,3.813,1,,
766,8173,C00,2025-03,35.14,5.3,564,31,5.496,1,,
767,8176,C00,2025-04,33.18,,196,14,7.143,0,2025-06,voluntary
768,8186,C00,2025-03,36.3,0.9,557,15,2.693,1,,
769,8215,C00,2025-04,34.58,,93,2,2.151,0,2025-05,performance
770,8235,C00,2025-03,35.41,4.1,552,38,6.884,1,,
771,8242,C00,2025-04,36.68,4.4,585,56,9.573,1,,
772,8245,C00,2025-04,34.51,8.9,596,34,5.705,1,,
773,8248,C00,2025-04,34.45,6.8,548,25,4.562,1,,
774,8265,C00,2025-03,34.19,,94,6,6.383,0,2025-04,attendance
775,8267,C00,2025-04,31.53,7.0,591,19,3.215,1,,
776,8287,C00,2025-04,34.84,,91,12,13.187,0,2025-05,voluntary
777,8292,C00,2025-03,33.88,8.0,629,44,6.995,1,,
778,8303,C00,2025-05,34.97,5.3,544,14,2.574,1,,
779,8305,C00,2025-05,36.29,9.5,548,58,10.584,1,,
780,8309,C00,2025-05,33.44,3.7,579,59,10.19,1,,
781,8337,C00,2025-05,33.96,3.9,540,30,5.556,1,,
782,8375,C00,2025-05,34.21,7.0,594,56,9.428,1,,
783,8390,C00,2025-04,35.47,1.9,378,34,8.995,0,2025-08,performance
784,8395,C00,2025-05,33.46,7.5,565,65,11.504,1,,
785,8404,C00,2025-05,32.73,,174,16,9.195,0,2025-07,performance
786,8407,C00,2025-06,36.99,4.1,543,75,13.812,1,,
787,8435,C00,2025-04,34.56,3.8,585,61,10.427,1,,
788,8446,C00,2025-05,35.31,2.9,560,82,14.643,1,,
789,8450,C00,2025-05,33.62,8.3,591,38,6.43,1,,
790,8452,C00,2025-05,34.6,1.8,573,15,2.618,1,,
791,8468,C00,2025-05,34.62,3.6,578,34,5.882,1,,
792,8475,C00,2025-06,32.49,0.4,568,89,15.669,1,,
793,8477,C00,2025-05,36.87,4.3,555,56,10.09,1,,
794,8481,C00,2025-06,32.64,7.2,569,55,9.666,1,,
795,8519,C00,2025-06,35.67,0.0,544,64,11.765,1,,
796,8522,C00,2025-06,31.85,2.9,406,32,7.882,0,2025-10,voluntary
797,8564,C00,2025-07,33.81,0.3,,,,,,
798,8566,C00,2025-07,37.13,,,,,,,
799,8572,C00,2025-06,32.97,1.5,553,28,5.063,1,,
800,8579,C00,2025-06,31.09,3.8,565,35,6.195,1,,
801,8602,C00,2025-06,33.2,4.8,563,42,7.46,1,,
802,8603,C00,2025-06,34.4,8.8,562,37,6.584,1,,
803,8630,C00,2025-06,34.56,2.9,553,56,10.127,1,,
804,8632,C00,2025-06,31.4,4.5,284,26,9.155,0,2025-09,performance
805,8651,C00,2025-06,35.65,1.5,540,21,3.889,1,,
806,8660,C00,2025-06,30.96,0.0,621,7,1.127,1,,
807,8664,C00,2025-06,34.05,11.2,509,65,12.77,1,,
808,8665,C00,2025-05,33.54,5.3,551,31,5.626,1,,
809,8694,C00,2025-07,33.04,8.7,,,,,,
810,8704,C00,2025-06,35.97,,86,2,2.326,0,2025-07,performance
811,8712,C00,2025-07,34.95,0.0,,,,,,
812,8722,C00,2025-06,37.09,,184,14,7.609,0,2025-08,performance
813,8731,C00,2025-06,34.22,4.0,571,61,10.683,1,,
814,8762,C00,2025-07,35.83,0.0,,,,,,
