placement_id,application_id,center_id,placement_month,certification_level,weeks_assigned,claims_closed,claims_reopened,reopen_rate_pct
525,6893,C00,2024-06,entry,15,191,15,7.853
526,6898,C00,2024-07,experienced,8,107,14,13.084
527,6907,C00,2024-07,licensed,7,98,12,12.245
528,6929,C00,2024-07,experienced,12,142,16,11.268
529,6973,C00,2024-07,entry,12,174,23,13.218
530,6987,C00,2024-07,entry,16,187,20,10.695
531,6992,C00,2024-07,licensed,10,137,1,0.73
532,7003,C00,2024-07,entry,11,133,21,15.789
533,7042,C00,2024-07,entry,10,129,11,8.527
534,7046,C00,2024-07,licensed,11,154,14,9.091
535,7047,C00,2024-07,licensed,14,186,13,6.989
536,7051,C00,2024-07,experienced,16,196,36,18.367
537,7058,C00,2024-07,experienced,18,206,23,11.165
538,7061,C00,2024-07,entry,19,232,20,8.621
539,7078,C00,2024-08,entry,10,152,15,9.868
540,7096,C00,2024-08,licensed,12,144,14,9.722
541,7119,C00,2024-08,entry,14,195,22,11.282
542,7129,C00,2024-08,licensed,20,275,23,8.364
543,7132,C00,2024-08,licensed,13,168,26,15.476
544,7182,C00,2024-08,entry,19,258,21,8.14
545,7191,C00,2024-08,licensed,11,126,9,7.143
546,7257,C00,2024-08,licensed,14,185,16,8.649
547,7293,C00,2024-08,experienced,13,207,28,13.527
548,7354,C00,2024-09,licensed,14,196,17,8.673
549,7367,C00,2024-09,entry,16,191,30,15.707
550,7384,C00,2024-09,experienced,11,149,13,8.725
551,7391,C00,2024-09,entry,11,131,12,9.16
552,7392,C00,2024-09,licensed,11,145,19,13.103
553,7472,C00,2024-09,experienced,16,217,27,12.442
554,7473,C00,2024-09,entry,15,171,14,8.187
555,7476,C00,2024-10,licensed,11,157,8,5.096
556,7479,C00,2024-10,licensed,9,117,5,4.274
557,7487,C00,2024-10,licensed,17,240,7,2.917
558,7520,C00,2024-10,licensed,16,212,18,8.491
559,7526,C00,2024-10,licensed,11,121,6,4.959
560,7535,C00,2024-10,licensed,15,200,9,4.5
561,7545,C00,2024-10,licensed,19,248,23,9.274
562,7560,C00,2024-10,entry,10,130,19,14.615
563,7574,C00,2024-10,entry,18,272,51,18.75
564,7576,C00,2024-10,entry,12,149,26,17.45
565,7579,C00,2024-10,licensed,13,153,16,10.458
566,7592,C00,2024-11,entry,9,110,9,8.182
567,7602,C00,2024-11,experienced,15,208,14,6.731
568,7603,C00,2024-11,licensed,17,217,18,8.295
569,7648,C00,2024-11,experienced,11,139,11,7.914
570,7656,C00,2024-11,licensed,12,152,15,9.868
571,7670,C00,2024-11,licensed,14,182,27,14.835
572,7674,C00,2024-11,entry,19,221,8,3.62
573,7676,C00,2024-11,experienced,18,241,19,7.884
574,7688,C00,2024-11,entry,12,181,14,7.735
575,7705,C00,2024-11,entry,11,119,9,7.563
576,7713,C00,2024-11,entry,10,119,9,7.563
577,7727,C00,2024-12,entry,11,148,18,12.162
578,7753,C00,2024-12,entry,20,256,18,7.031
579,7775,C00,2024-12,licensed,12,138,14,10.145
580,7783,C00,2024-12,experienced,12,150,8,5.333
581,7796,C00,2024-12,entry,12,149,21,14.094
582,7813,C00,2024-12,licensed,13,186,3,1.613
583,7829,C00,2024-12,licensed,15,179,14,7.821
584,7832,C00,2024-12,entry,13,174,26,14.943
585,7838,C00,2024-12,entry,10,151,13,8.609
586,7848,C00,2024-12,entry,12,160,16,10.0
587,7863,C00,2024-12,entry,4,44,7,15.909
588,7895,C00,2024-12,experienced,20,253,38,15.02
589,7908,C00,2025-01,experienced,13,179,8,4.469
590,7915,C00,2025-01,experienced,13,158,15,9.494
591,7922,C00,2025-01,entry,15,181,18,9.945
592,7930,C00,2025-01,licensed,16,182,21,11.538
593,7941,C00,2025-01,entry,10,125,18,14.4
594,7949,C00,2025-01,licensed,18,245,26,10.612
595,7952,C00,2025-01,licensed,11,129,16,12.403
596,7968,C00,2025-01,experienced,14,161,13,8.075
597,7981,C00,2025-01,experienced,12,152,17,11.184
598,7984,C00,2025-01,experienced,16,208,25,12.019
599,7989,C00,2025-01,licensed,12,160,21,13.125
600,8007,C00,2025-01,entry,9,107,21,19.626
601,8014,C00,2025-01,entry,10,134,17,12.687
602,8026,C00,2025-01,experienced,19,220,19,8.636
603,8052,C00,2025-01,licensed,15,214,12,5.607
604,8053,C00,2025-01,experienced,18,234,31,13.248
605,8066,C00,2025-02,licensed,11,152,8,5.263
606,8071,C00,2025-02,entry,15,192,24,12.5
607,8072,C00,2025-02,entry,18,204,11,5.392
608,8077,C00,2025-02,entry,18,228,17,7.456
609,8086,C00,2025-02,entry,13,171,19,11.111
610,8089,C00,2025-02,licensed,8,126,23,18.254
611,8095,C00,2025-02,experienced,15,193,9,4.663
612,8097,C00,2025-02,entry,9,104,7,6.731
613,8098,C00,2025-02,entry,15,177,25,14.124
614,8100,C00,2025-02,experienced,14,176,12,6.818
615,8120,C00,2025-02,entry,23,326,45,13.804
616,8125,C00,2025-02,experienced,11,150,16,10.667
617,8128,C00,2025-02,licensed,10,134,9,6.716
618,8132,C00,2025-02,entry,6,75,10,13.333
619,8143,C00,2025-02,licensed,10,145,8,5.517
620,8145,C00,2025-02,entry,7,96,4,4.167
621,8149,C00,2025-02,entry,15,203,17,8.374
622,8156,C00,2025-02,entry,16,196,19,9.694
623,8158,C00,2025-02,entry,8,101,15,14.851
624,8175,C00,2025-03,licensed,19,235,19,8.085
625,8177,C00,2025-03,entry,16,218,23,10.55
626,8184,C00,2025-03,experienced,19,273,19,6.96
627,8189,C00,2025-03,entry,16,212,9,4.245
628,8201,C00,2025-03,licensed,14,201,33,16.418
629,8210,C00,2025-03,licensed,12,160,17,10.625
630,8223,C00,2025-03,experienced,18,228,19,8.333
631,8231,C00,2025-03,entry,14,203,11,5.419
632,8247,C00,2025-03,entry,9,135,15,11.111
633,8249,C00,2025-03,entry,16,214,16,7.477
634,8261,C00,2025-03,licensed,20,279,17,6.093
635,8263,C00,2025-03,experienced,19,245,14,5.714
636,8285,C00,2025-03,entry,14,171,19,11.111
637,8304,C00,2025-04,entry,22,285,46,16.14
638,8306,C00,2025-04,experienced,15,194,12,6.186
639,8324,C00,2025-04,entry,6,67,7,10.448
640,8367,C00,2025-04,entry,16,194,19,9.794
641,8386,C00,2025-04,entry,12,168,14,8.333
642,8391,C00,2025-04,experienced,16,217,30,13.825
643,8436,C00,2025-04,entry,16,184,17,9.239
644,8464,C00,2025-04,entry,14,175,17,9.714
645,8467,C00,2025-04,entry,16,205,18,8.78
646,8504,C00,2025-04,experienced,19,240,27,11.25
647,8538,C00,2025-04,licensed,11,113,10,8.85
648,8553,C00,2025-05,entry,13,168,9,5.357
649,8582,C00,2025-05,licensed,9,107,10,9.346
650,8583,C00,2025-05,experienced,11,136,11,8.088
651,8613,C00,2025-05,licensed,11,154,10,6.494
652,8646,C00,2025-05,experienced,18,260,26,10.0
653,8648,C00,2025-05,licensed,17,216,32,14.815
654,8675,C00,2025-05,licensed,9,124,9,7.258
655,8696,C00,2025-05,entry,8,113,11,9.735
656,8723,C00,2025-05,entry,6,82,6,7.317
657,8737,C00,2025-06,experienced,13,172,16,9.302
658,8745,C00,2025-06,entry,19,251,25,9.96
659,8753,C00,2025-06,entry,14,193,28,14.508
660,8772,C00,2025-06,entry,10,120,19,15.833
661,8797,C00,2025-06,licensed,15,193,5,2.591
662,8814,C00,2025-06,entry,13,164,16,9.756
663,8865,C00,2025-06,entry,18,247,16,6.478
664,8867,C00,2025-06,experienced,14,187,19,10.16
665,8868,C00,2025-06,licensed,8,106,13,12.264
666,8887,C00,2025-06,entry,18,235,27,11.489
667,8907,C00,2025-06,licensed,13,196,21,10.714
668,8923,C00,2025-06,experienced,19,244,21,8.607
669,8930,C00,2025-06,licensed,13,177,16,9.04
670,8945,C00,2025-07,licensed,16,193,17,8.808
671,8961,C00,2025-07,licensed,9,103,13,12.621
672,8962,C00,2025-07,experienced,14,163,21,12.883
673,9009,C00,2025-07,licensed,15,184,10,5.435
674,9011,C00,2025-07,licensed,12,151,17,11.258
675,9015,C00,2025-07,licensed,11,161,5,3.106
676,9018,C00,2025-07,experienced,16,241,16,6.639
677,9031,C00,2025-07,licensed,11,134,10,7.463
678,9034,C00,2025-07,experienced,19,224,26,11.607
679,9045,C00,2025-07,experienced,14,170,15,8.824
680,9071,C00,2025-07,experienced,9,110,13,11.818
681,9083,C00,2025-07,licensed,13,166,25,15.06
682,9092,C00,2025-07,experienced,13,145,12,8.276
683,9112,C00,2025-07,entry,12,157,13,8.28
684,9142,C00,2025-08,experienced,19,244,16,6.557
685,9155,C00,2025-08,experienced,13,152,14,9.211
686,9160,C00,2025-08,licensed,17,234,19,8.12
687,9165,C00,2025-08,licensed,14,181,16,8.84
688,9184,C00,2025-08,entry,14,190,21,11.053
689,9199,C00,2025-08,entry,16,203,19,9.36
690,9204,C00,2025-08,entry,18,257,43,16.732
691,9216,C00,2025-08,entry,11,149,20,13.423
692,9218,C00,2025-08,experienced,12,163,19,11.656
693,9220,C00,2025-08,entry,8,108,8,7.407
694,9225,C00,2025-08,experienced,14,195,11,5.641
695,9227,C00,2025-08,licensed,16,214,22,10.28
696,9240,C00,2025-08,licensed,6,79,9,11.392
697,9257,C00,2025-08,licensed,10,122,11,9.016
698,9259,C00,2025-08,entry,13,199,10,5.025
699,9271,C00,2025-08,entry,19,279,25,8.961
700,9280,C00,2025-09,licensed,10,129,13,10.078
701,9287,C00,2025-09,entry,17,231,32,13.853
702,9309,C00,2025-09,experienced,8,108,13,12.037
703,9330,C00,2025-09,entry,10,143,14,9.79
704,9332,C00,2025-09,licensed,20,264,16,6.061
705,9370,C00,2025-09,entry,14,188,27,14.362
706,9377,C00,2025-09,entry,9,105,9,8.571
707,9442,C00,2025-09,experienced,13,186,15,8.065
708,9467,C00,2025-10,experienced,11,149,33,22.148
709,9472,C00,2025-10,entry,7,81,9,11.111
710,9484,C00,2025-10,experienced,18,231,29,12.554
711,9511,C00,2025-10,entry,9,111,7,6.306
712,9577,C00,2025-10,experienced,10,113,3,2.655
713,9582,C00,2025-10,licensed,16,220,20,9.091
714,9592,C00,2025-10,licensed,17,199,8,4.02
715,9606,C00,2025-10,licensed,19,254,28,11.024
716,9636,C00,2025-10,entry,15,198,12,6.061
717,9643,C00,2025-10,licensed,19,282,26,9.22
718,9655,C00,2025-11,experienced,19,240,19,7.917
719,9657,C00,2025-11,experienced,13,170,27,15.882
720,9663,C00,2025-11,licensed,13,178,23,12.921
721,9669,C00,2025-11,licensed,15,197,22,11.168
722,9680,C00,2025-11,experienced,8,102,7,6.863
723,9690,C00,2025-11,entry,12,147,17,11.565
724,9694,C00,2025-11,licensed,14,196,12,6.122
725,9706,C00,2025-11,entry,15,190,24,12.632
726,9708,C00,2025-11,experienced,12,149,11,7.383
727,9725,C00,2025-11,entry,11,144,16,11.111
728,9726,C00,2025-11,experienced,14,171,10,5.848
729,9727,C00,2025-11,licensed,15,186,14,7.527
730,9744,C00,2025-11,experienced,11,152,12,7.895
731,9745,C00,2025-11,experienced,20,250,22,8.8
732,9757,C00,2025-11,experienced,19,264,19,7.197
733,9811,C00,2025-12,licensed,23,304,33,10.855
734,9816,C00,2025-12,licensed,15,241,20,8.299
735,9818,C00,2025-12,licensed,20,273,21,7.692
736,9820,C00,2025-12,licensed,13,191,20,10.471
737,9827,C00,2025-12,experienced,16,209,15,7.177
738,9829,C00,2025-12,experienced,15,189,13,6.878
739,9840,C00,2025-12,entry,17,206,33,16.019
740,9862,C00,2025-12,entry,14,183,23,12.568
741,9863,C00,2025-12,entry,17,207,15,7.246
742,9873,C00,2025-12,experienced,14,162,13,8.025
743,9877,C00,2025-12,entry,10,134,18,13.433
744,9879,C00,2025-12,entry,20,263,34,12.928
745,9932,C01,2021-01,entry,17,228,13,5.702
746,9939,C01,2021-01,experienced,14,199,9,4.523
747,9958,C01,2021-01,experienced,12,164,4,2.439
748,9970,C01,2021-01,licensed,16,210,14,6.667
749,9979,C01,2021-01,licensed,11,149,9,6.04
750,9984,C01,2021-01,licensed,11,139,23,16.547
751,10003,C01,2021-01,entry,13,163,25,15.337
752,10013,C01,2021-01,experienced,9,104,6,5.769
753,10026,C01,2021-02,experienced,16,233,14,6.009
754,10028,C01,2021-02,experienced,13,167,13,7.784
755,10033,C01,2021-02,entry,14,185,19,10.27
756,10040,C01,2021-02,experienced,21,294,43,14.626
757,10052,C01,2021-02,entry,17,217,9,4.147
758,10076,C01,2021-02,licensed,20,249,18,7.229
759,10087,C01,2021-02,entry,19,221,21,9.502
760,10123,C01,2021-02,experienced,17,225,14,6.222
761,10131,C01,2021-02,entry,11,153,14,9.15
762,10136,C01,2021-02,entry,19,268,27,10.075
763,10137,C01,2021-02,licensed,19,243,21,8.642
764,10148,C01,2021-02,licensed,13,194,22,11.34
765,10150,C01,2021-02,entry,14,204,15,7.353
766,10151,C01,2021-02,experienced,16,229,19,8.297
767,10155,C01,2021-02,entry,13,172,22,12.791
768,10167,C01,2021-02,licensed,10,148,1,0.676
769,10170,C01,2021-02,experienced,12,159,13,8.176
770,10180,C01,2021-02,experienced,16,200,16,8.0
771,10193,C01,2021-03,experienced,16,220,23,10.455
772,10207,C01,2021-03,licensed,16,219,15,6.849
773,10255,C01,2021-03,licensed,18,248,36,14.516
774,10304,C01,2021-03,entry,15,182,24,13.187
775,10356,C01,2021-03,experienced,11,136,18,13.235
776,10396,C01,2021-03,licensed,11,152,15,9.868
777,10405,C01,2021-03,licensed,15,191,15,7.853
778,10440,C01,2021-03,licensed,11,136,6,4.412
779,10462,C01,2021-04,experienced,11,131,13,9.924
780,10467,C01,2021-04,entry,16,210,14,6.667
781,10473,C01,2021-04,entry,12,155,25,16.129
782,10477,C01,2021-04,licensed,16,225,17,7.556
783,10491,C01,2021-04,experienced,23,311,25,8.039
784,10539,C01,2021-04,licensed,8,101,9,8.911
785,10576,C01,2021-04,licensed,13,170,9,5.294
786,10588,C01,2021-04,entry,17,248,6,2.419
787,10589,C01,2021-04,licensed,14,164,13,7.927
788,10601,C01,2021-04,licensed,17,206,20,9.709
789,10603,C01,2021-04,experienced,13,195,16,8.205
790,10630,C01,2021-04,licensed,15,201,16,7.96
791,10639,C01,2021-04,licensed,15,219,24,10.959
792,10642,C01,2021-04,experienced,15,177,16,9.04
793,10665,C01,2021-05,licensed,20,269,29,10.781
794,10680,C01,2021-05,licensed,7,89,9,10.112
795,10711,C01,2021-05,experienced,9,97,12,12.371
796,10712,C01,2021-05,experienced,17,213,16,7.512
797,10716,C01,2021-05,experienced,13,186,5,2.688
798,10719,C01,2021-05,entry,18,254,31,12.205
799,10721,C01,2021-05,experienced,16,217,11,5.069
800,10762,C01,2021-05,entry,11,134,14,10.448
801,10775,C01,2021-05,entry,15,200,15,7.5
802,10793,C01,2021-05,licensed,18,235,12,5.106
803,10800,C01,2021-05,experienced,14,186,10,5.376
804,10801,C01,2021-05,entry,15,206,22,10.68
805,10804,C01,2021-05,entry,16,202,35,17.327
806,10807,C01,2021-05,licensed,17,245,21,8.571
807,10814,C01,2021-05,experienced,20,236,11,4.661
808,10841,C01,2021-05,experienced,16,201,19,9.453
809,10843,C01,2021-05,entry,16,172,4,2.326
810,10847,C01,2021-05,entry,15,191,24,12.565
811,10893,C01,2021-06,entry,16,217,18,8.295
812,10895,C01,2021-06,experienced,16,193,26,13.472
813,10912,C01,2021-06,licensed,12,138,11,7.971
814,10933,C01,2021-06,experienced,14,185,18,9.73
815,10941,C01,2021-06,licensed,12,166,16,9.639
816,10961,C01,2021-06,experienced,15,197,3,1.523
817,11003,C01,2021-06,licensed,21,263,22,8.365
818,11025,C01,2021-06,licensed,12,173,13,7.514
819,11031,C01,2021-06,licensed,12,171,18,10.526
820,11036,C01,2021-06,licensed,22,280,23,8.214
821,11040,C01,2021-06,experienced,12,178,27,15.169
822,11061,C01,2021-07,experienced,12,157,17,10.828
823,11068,C01,2021-07,entry,16,218,16,7.339
824,11097,C01,2021-07,licensed,19,261,20,7.663
825,11098,C01,2021-07,licensed,20,251,10,3.984
826,11106,C01,2021-07,entry,18,224,11,4.911
827,11109,C01,2021-07,licensed,10,150,19,12.667
828,11135,C01,2021-07,entry,15,187,20,10.695
829,11143,C01,2021-07,entry,18,212,36,16.981
830,11145,C01,2021-07,entry,17,251,30,11.952
831,11170,C01,2021-07,experienced,15,201,26,12.935
832,11197,C01,2021-07,entry,14,182,19,10.44
833,11224,C01,2021-07,entry,18,265,18,6.792
834,11234,C01,2021-08,experienced,23,287,20,6.969
835,11240,C01,2021-08,licensed,8,106,16,15.094
836,11262,C01,2021-08,licensed,17,226,37,16.372
837,11264,C01,2021-08,licensed,18,247,10,4.049
838,11270,C01,2021-08,entry,13,176,14,7.955
839,11275,C01,2021-08,entry,9,134,14,10.448
840,11285,C01,2021-08,licensed,14,153,0,0.0
841,11300,C01,2021-08,entry,7,99,7,7.071
842,11323,C01,2021-08,entry,12,155,21,13.548
843,11325,C01,2021-08,licensed,16,230,14,6.087
844,11336,C01,2021-08,entry,15,203,24,11.823
845,11350,C01,2021-08,licensed,18,232,26,11.207
846,11357,C01,2021-08,experienced,15,182,17,9.341
847,11372,C01,2021-08,entry,12,140,15,10.714
848,11379,C01,2021-08,licensed,8,117,10,8.547
849,11381,C01,2021-08,licensed,23,278,38,13.669
850,11391,C01,2021-08,entry,17,221,22,9.955
851,11393,C01,2021-08,entry,9,112,12,10.714
852,11399,C01,2021-09,entry,11,135,21,15.556
853,11403,C01,2021-09,licensed,16,207,17,8.213
854,11446,C01,2021-09,entry,17,189,16,8.466
855,11458,C01,2021-09,experienced,14,185,8,4.324
856,11476,C01,2021-09,entry,13,168,12,7.143
857,11484,C01,2021-09,licensed,18,235,35,14.894
858,11493,C01,2021-09,entry,13,176,11,6.25
859,11499,C01,2021-09,experienced,8,114,9,7.895
860,11502,C01,2021-09,experienced,26,335,37,11.045
861,11517,C01,2021-09,entry,22,279,33,11.828
862,11534,C01,2021-09,entry,15,186,13,6.989
863,11578,C01,2021-10,licensed,8,104,4,3.846
864,11595,C01,2021-10,licensed,7,93,15,16.129
865,11667,C01,2021-10,entry,13,140,15,10.714
866,11678,C01,2021-10,experienced,14,192,22,11.458
867,11713,C01,2021-10,licensed,17,255,22,8.627
868,11718,C01,2021-10,entry,12,158,16,10.127
869,11726,C01,2021-10,experienced,6,76,3,3.947
870,11787,C01,2021-11,licensed,15,196,5,2.551
871,11825,C01,2021-11,experienced,10,107,12,11.215
872,11826,C01,2021-11,experienced,17,216,19,8.796
873,11829,C01,2021-11,experienced,26,365,25,6.849
874,11845,C01,2021-11,entry,18,231,10,4.329
875,11868,C01,2021-11,licensed,11,149,9,6.04
876,11877,C01,2021-11,entry,11,142,17,11.972
877,11896,C01,2021-11,entry,18,200,14,7.0
878,11908,C01,2021-11,entry,13,148,8,5.405
879,11935,C01,2021-11,licensed,9,123,13,10.569
880,11949,C01,2021-11,entry,10,110,5,4.545
881,11952,C01,2021-11,licensed,16,217,12,5.53
882,11967,C01,2021-11,entry,12,179,26,14.525
883,11986,C01,2021-12,entry,18,239,16,6.695
884,12002,C01,2021-12,licensed,20,286,32,11.189
885,12078,C01,2021-12,experienced,14,170,9,5.294
886,12104,C01,2021-12,licensed,14,186,16,8.602
887,12105,C01,2021-12,licensed,12,162,10,6.173
888,12116,C01,2021-12,experienced,11,131,11,8.397
889,12133,C01,2021-12,licensed,7,85,7,8.235
890,12141,C01,2021-12,entry,12,169,13,7.692
891,12162,C01,2021-12,licensed,12,155,5,3.226
892,12198,C01,2021-12,experienced,13,156,8,5.128
893,12203,C01,2021-12,entry,11,155,14,9.032
894,12219,C01,2022-01,entry,14,167,16,9.581
895,12265,C01,2022-01,entry,14,164,26,15.854
896,12276,C01,2022-01,experienced,16,179,16,8.939
897,12292,C01,2022-01,entry,25,324,20,6.173
898,12294,C01,2022-01,experienced,10,114,10,8.772
899,12328,C01,2022-01,entry,13,170,20,11.765
900,12337,C01,2022-01,licensed,17,233,10,4.292
901,12389,C01,2022-02,experienced,13,167,18,10.778
902,12398,C01,2022-02,experienced,12,140,6,4.286
903,12418,C01,2022-02,licensed,15,168,13,7.738
904,12420,C01,2022-02,experienced,16,197,19,9.645
905,12421,C01,2022-02,licensed,11,121,5,4.132
906,12443,C01,2022-02,licensed,14,204,26,12.745
907,12448,C01,2022-02,licensed,21,268,26,9.701
908,12494,C01,2022-02,licensed,22,269,16,5.948
909,12495,C01,2022-02,experienced,20,254,29,11.417
910,12524,C01,2022-03,licensed,6,66,3,4.545
911,12554,C01,2022-03,licensed,16,220,26,11.818
912,12555,C01,2022-03,entry,13,165,20,12.121
913,12576,C01,2022-03,licensed,16,180,14,7.778
914,12602,C01,2022-03,licensed,11,146,12,8.219
915,12615,C01,2022-03,entry,13,183,26,14.208
916,12639,C01,2022-03,experienced,16,207,27,13.043
917,12648,C01,2022-03,licensed,20,266,16,6.015
918,12651,C01,2022-03,experienced,15,172,23,13.372
919,12653,C01,2022-03,licensed,11,137,12,8.759
920,12677,C01,2022-04,licensed,18,246,14,5.691
921,12681,C01,2022-04,entry,16,221,13,5.882
922,12692,C01,2022-04,experienced,13,157,18,11.465
923,12704,C01,2022-04,experienced,7,84,3,3.571
924,12705,C01,2022-04,entry,12,150,8,5.333
925,12707,C01,2022-04,licensed,18,253,17,6.719
926,12720,C01,2022-04,entry,11,143,29,20.28
927,12724,C01,2022-04,licensed,11,135,14,10.37
928,12747,C01,2022-04,licensed,17,218,23,10.55
929,12748,C01,2022-04,entry,17,223,18,8.072
930,12754,C01,2022-04,entry,13,165,12,7.273
931,12766,C01,2022-04,licensed,9,132,20,15.152
932,12797,C01,2022-04,entry,20,251,24,9.562
933,12812,C01,2022-04,licensed,7,84,8,9.524
934,12813,C01,2022-04,experienced,13,153,11,7.19
935,12831,C01,2022-04,licensed,13,189,18,9.524
936,12834,C01,2022-04,experienced,14,182,22,12.088
937,12835,C01,2022-04,experienced,4,55,4,7.273
938,12855,C01,2022-05,entry,4,45,8,17.778
939,12864,C01,2022-05,entry,13,182,10,5.495
940,12869,C01,2022-05,licensed,20,269,23,8.55
941,12877,C01,2022-05,licensed,15,185,17,9.189
942,12920,C01,2022-05,entry,20,216,23,10.648
943,12951,C01,2022-05,experienced,12,148,17,11.486
944,12984,C01,2022-05,entry,16,216,43,19.907
945,13062,C01,2022-05,licensed,14,158,3,1.899
946,13097,C01,2022-06,experienced,17,226,16,7.08
947,13125,C01,2022-06,experienced,13,164,9,5.488
948,13153,C01,2022-06,entry,16,225,5,2.222
949,13170,C01,2022-06,experienced,13,174,17,9.77
950,13174,C01,2022-06,licensed,10,125,17,13.6
951,13204,C01,2022-06,licensed,17,216,18,8.333
952,13240,C01,2022-06,entry,17,218,27,12.385
953,13246,C01,2022-06,experienced,9,122,9,7.377
954,13256,C01,2022-06,licensed,13,186,29,15.591
955,13260,C01,2022-06,experienced,13,154,13,8.442
956,13264,C01,2022-06,licensed,17,233,26,11.159
957,13297,C01,2022-06,entry,15,179,13,7.263
958,13302,C01,2022-07,licensed,15,218,31,14.22
959,13310,C01,2022-07,licensed,16,209,19,9.091
960,13313,C01,2022-07,experienced,10,125,10,8.0
961,13315,C01,2022-07,licensed,13,170,14,8.235
962,13333,C01,2022-07,licensed,21,305,17,5.574
963,13362,C01,2022-07,entry,17,216,34,15.741
964,13365,C01,2022-07,licensed,16,207,25,12.077
965,13378,C01,2022-07,experienced,26,324,44,13.58
966,13384,C01,2022-07,licensed,19,231,22,9.524
967,13401,C01,2022-07,licensed,17,206,4,1.942
968,13408,C01,2022-07,experienced,8,117,10,8.547
969,13448,C01,2022-08,experienced,11,154,8,5.195
970,13487,C01,2022-08,experienced,18,236,23,9.746
971,13516,C01,2022-08,licensed,21,282,25,8.865
972,13539,C01,2022-08,experienced,10,136,17,12.5
973,13550,C01,2022-08,experienced,18,210,22,10.476
974,13564,C01,2022-08,experienced,8,107,7,6.542
975,13568,C01,2022-08,entry,12,160,13,8.125
976,13576,C01,2022-08,experienced,15,183,21,11.475
977,13591,C01,2022-08,experienced,11,164,23,14.024
978,13602,C01,2022-08,experienced,10,118,25,21.186
979,13611,C01,2022-08,licensed,10,149,7,4.698
980,13646,C01,2022-09,experienced,22,274,22,8.029
981,13650,C01,2022-09,licensed,15,184,16,8.696
982,13651,C01,2022-09,entry,13,167,9,5.389
