center_id,month,ats,openings,applications_received,apps_per_opening,applications_reviewed,recruiter_minutes_per_application,days_to_fill,local_unemployment_rate,wage_index,recruiter_hourly_rate,grader_hourly_rate,sourcing_cost_per_opening,training_cost_per_hire,ramp_productivity_loss_per_hire,vacancy_cost_per_day,separation_cost_per_exit,claims_per_adjuster_6mo,cost_per_reopened_claim
C03,2021-03,new,28,4129,147.5,212,6.31,21.8,4.02,1.006,71.0,63.17,782.73,5965.07,6883.69,211.94,2942.0,595,403.98
C03,2021-04,new,27,4134,153.1,266,6.07,24.1,4.28,1.009,74.56,63.87,818.92,5142.46,6826.65,231.5,2928.05,595,390.66
C03,2021-05,new,24,3107,129.5,226,7.18,19.3,4.27,1.012,75.91,63.93,836.36,5858.74,6898.09,254.59,2876.64,595,476.47
C03,2021-06,new,23,3461,150.5,200,6.18,20.5,4.58,1.015,74.54,63.7,786.51,5813.61,8022.0,223.82,2737.79,595,470.79
C03,2021-07,new,37,5261,142.2,462,6.54,21.7,3.78,1.018,74.92,64.85,915.96,6269.53,7705.59,242.47,3123.51,595,432.91
C03,2021-08,new,23,3197,139.0,200,6.69,18.0,4.17,1.02,75.69,66.29,912.4,5229.06,7386.07,253.59,3106.56,595,449.71
C03,2021-09,new,26,3565,137.1,287,6.78,24.7,4.26,1.023,73.29,65.79,880.95,6124.89,7342.43,253.15,2830.42,595,523.4
C03,2021-10,new,20,2824,141.2,212,6.59,18.0,4.12,1.026,76.61,66.48,906.93,4895.53,7274.31,258.58,2766.87,595,435.85
C03,2021-11,new,13,1847,142.1,115,6.55,22.3,4.36,1.029,74.98,66.41,953.02,6301.24,6549.32,303.57,3042.74,595,434.33
C03,2021-12,new,34,5156,151.6,371,6.13,26.1,4.37,1.032,76.91,67.81,914.21,5234.25,7140.64,224.34,3076.87,595,402.96
C03,2022-01,new,21,2892,137.7,205,6.75,22.3,3.82,1.035,76.52,66.93,896.72,5349.78,7533.39,239.54,2791.94,595,410.91
C03,2022-02,new,20,3162,158.1,188,5.88,23.8,3.78,1.038,75.63,63.28,830.14,5623.98,7784.16,258.11,3322.42,595,463.09
C03,2022-03,new,37,5232,141.4,345,6.58,23.1,4.09,1.041,77.12,67.21,870.82,5512.25,7229.19,238.75,3173.27,595,390.8
C03,2022-04,new,20,3095,154.8,237,6.01,22.7,3.6,1.044,77.48,67.14,690.74,6021.03,7490.89,222.44,2628.53,595,429.41
C03,2022-05,new,20,3172,158.6,240,5.86,22.0,4.12,1.047,78.4,69.31,846.69,6121.54,7801.65,238.9,2575.99,595,460.58
C03,2022-06,new,29,4004,138.1,297,6.74,23.3,3.85,1.05,79.05,68.64,784.51,5582.98,7677.47,275.27,2847.61,595,485.11
C03,2022-07,new,26,4121,158.5,237,5.87,19.5,3.79,1.052,77.24,68.86,945.34,6139.38,8312.31,225.2,2718.81,595,392.31
C03,2022-08,new,32,5426,169.6,340,5.48,23.8,3.95,1.055,80.76,67.3,770.94,5837.28,7836.04,197.29,2875.42,595,381.01
C03,2022-09,new,22,3189,145.0,214,6.42,20.8,4.0,1.058,79.91,67.55,998.91,6265.96,7005.63,268.77,2775.27,595,440.33
C03,2022-10,new,21,3239,154.2,187,6.03,24.7,3.76,1.061,77.07,66.29,993.54,6244.27,7222.16,272.05,2800.4,595,452.42
C03,2022-11,new,26,3846,147.9,227,6.29,24.6,4.24,1.064,78.58,68.54,735.47,6174.91,7422.69,271.62,2935.32,595,402.34
C03,2022-12,new,28,4197,149.9,252,6.2,17.0,3.43,1.067,78.5,67.95,859.0,6039.01,7986.04,272.02,3087.89,595,380.19
C03,2023-01,new,16,2361,147.6,142,6.3,26.8,3.52,1.13,83.22,71.89,998.32,6658.29,8656.66,296.79,3141.25,595,448.85
C03,2023-02,new,33,4835,146.5,309,6.3,21.4,3.55,1.133,83.52,70.96,1110.59,6791.81,7978.95,255.55,3405.4,595,525.75
C03,2023-03,new,20,3195,159.8,301,5.73,26.2,4.08,1.136,82.15,74.95,846.13,6381.86,8456.82,247.08,3285.63,595,390.32
C03,2023-04,new,27,4417,163.6,348,5.55,30.7,3.38,1.139,85.28,73.04,1002.74,6758.81,8875.75,299.76,3062.48,595,372.16
C03,2023-05,new,18,2837,157.6,158,5.7,25.1,3.78,1.142,85.55,73.12,866.79,6264.44,8255.76,270.45,3315.99,595,401.08
C03,2023-06,new,32,5616,175.5,493,5.06,21.9,3.61,1.145,82.95,71.09,938.62,6323.35,9004.57,289.09,3384.16,595,464.71
C03,2023-07,new,24,4180,174.2,291,5.03,27.9,3.51,1.148,85.87,72.7,972.49,6946.44,9021.86,284.66,3421.26,595,346.08
C03,2023-08,new,22,3816,173.5,217,4.98,23.7,3.72,1.15,83.9,75.13,921.12,5775.65,8154.13,270.96,3426.11,595,417.57
C03,2023-09,new,23,3737,162.5,232,5.24,24.8,3.83,1.153,84.89,74.92,1011.28,6043.14,8446.58,291.66,2939.61,595,385.49
C03,2023-10,new,17,3299,194.1,180,4.31,20.4,3.77,1.156,86.22,75.38,988.77,6461.01,9407.64,246.21,2976.38,595,328.23
C03,2023-11,new,30,5741,191.4,311,4.3,25.7,3.77,1.159,86.22,75.61,1120.49,6652.91,8312.79,235.02,3027.0,595,368.51
C03,2023-12,new,32,5078,158.7,368,5.09,23.8,3.53,1.162,84.15,75.91,904.62,6146.08,8504.75,276.98,2863.13,595,445.64
C03,2024-01,new,29,5001,172.4,307,4.6,24.4,3.48,1.165,84.61,75.42,995.5,6474.06,9077.67,312.36,3373.56,595,454.98
C03,2024-02,new,25,4570,182.8,225,4.26,21.8,3.66,1.168,89.34,77.59,898.59,6615.36,8016.95,291.15,3316.32,595,447.76
C03,2024-03,new,24,4871,203.0,282,3.76,28.5,3.14,1.171,84.72,76.67,1070.63,6294.65,8496.1,277.41,3180.39,595,452.0
C03,2024-04,new,27,5688,210.7,344,3.56,32.7,3.41,1.174,87.67,75.77,974.45,6305.45,8493.52,267.72,3214.79,595,458.74
C03,2024-05,new,34,6649,195.6,513,3.76,26.9,3.42,1.177,85.92,75.94,882.94,6033.53,8169.54,338.27,3292.73,595,398.44
C03,2024-06,new,20,4106,205.3,230,3.52,33.4,3.51,1.18,86.06,74.55,984.3,6567.82,8591.55,271.26,3506.26,595,428.83
C03,2024-07,new,24,5140,214.2,311,3.32,29.9,3.18,1.182,86.75,77.11,977.26,6237.6,7674.57,281.47,3655.66,595,463.01
C03,2024-08,new,34,6560,192.9,384,3.62,25.5,3.26,1.185,85.52,77.78,1018.85,7147.02,8543.05,237.82,3271.87,595,396.65
C03,2024-09,new,29,6338,218.6,354,3.15,25.7,3.49,1.188,91.46,77.57,924.64,5870.98,9000.57,318.14,2754.59,595,407.3
C03,2024-10,new,19,3979,209.4,208,3.24,30.3,3.44,1.191,84.41,76.87,1013.38,6382.89,8524.92,283.46,3704.19,595,442.05
C03,2024-11,new,29,6318,217.9,279,3.08,27.4,3.42,1.194,88.43,76.6,918.55,6897.45,8791.76,337.22,3533.72,595,450.05
C03,2024-12,new,29,6286,216.8,348,3.06,27.7,3.72,1.197,88.61,78.22,1249.82,6625.55,8795.57,301.71,3382.22,595,355.93
C03,2025-01,new,27,5511,204.1,317,3.22,27.8,3.24,1.2,85.93,76.27,998.15,6008.86,7224.39,316.03,3272.55,595,479.46
C03,2025-02,new,21,4364,207.8,235,3.13,29.8,3.3,1.203,90.93,73.94,1036.35,7421.14,8205.28,292.07,3330.95,595,333.97
C03,2025-03,new,28,6229,222.5,402,2.9,33.0,3.27,1.206,87.11,77.27,933.89,7415.11,9585.88,254.41,3173.38,595,401.52
C03,2025-04,new,24,5395,224.8,357,2.85,25.5,3.33,1.209,91.57,76.69,943.79,6315.65,8892.05,306.82,3532.79,595,430.15
C03,2025-05,new,30,6616,220.5,335,2.89,29.0,3.08,1.212,90.78,78.46,1136.31,6876.22,8840.43,294.32,3660.06,595,480.56
C03,2025-06,new,19,4555,239.7,233,2.64,34.6,2.89,1.215,91.2,76.12,961.83,7444.4,8911.87,260.08,3665.17,595,446.58
C03,2025-07,new,25,5521,220.8,241,2.86,27.3,3.08,1.218,90.3,81.0,1038.43,6778.62,9341.84,280.97,3538.7,595,381.64
C03,2025-08,new,22,4627,210.3,221,2.99,26.2,2.51,1.22,90.51,78.21,995.88,6545.14,8528.01,272.29,3467.45,595,357.88
C03,2025-09,new,24,5332,222.2,286,2.82,26.0,3.4,1.223,87.55,77.59,1051.9,6584.4,9514.06,310.84,3438.82,595,370.3
C03,2025-10,new,31,6972,224.9,366,2.78,33.5,3.07,1.226,88.98,80.62,1181.11,6765.73,9029.37,308.25,3214.49,595,374.5
C03,2025-11,new,31,7003,225.9,403,2.76,28.3,3.2,1.229,92.52,79.21,1082.71,7297.69,8826.63,292.54,3675.7,595,435.17
C03,2025-12,new,29,7091,244.5,432,2.54,27.7,3.17,1.232,94.32,78.69,1023.46,7838.84,8847.61,295.47,3663.63,595,458.73
C04,2021-01,legacy,11,1701,154.6,111,6.01,21.9,4.26,1.0,69.85,60.2,743.33,5780.69,7179.49,235.06,3253.55,712,384.91
C04,2021-02,legacy,16,2557,159.8,162,5.82,22.9,4.34,1.003,70.65,64.76,849.23,5273.09,6705.3,208.53,2908.76,712,506.3
C04,2021-03,legacy,10,1557,155.7,105,5.97,20.7,4.15,1.006,72.43,63.06,1066.02,5884.8,6776.4,221.36,2890.08,712,421.59
C04,2021-04,legacy,21,3119,148.5,209,6.26,24.2,4.44,1.009,75.46,65.99,991.58,5634.64,7393.42,271.1,2631.62,712,443.05
C04,2021-05,legacy,7,1118,159.7,78,5.82,24.9,4.01,1.012,73.45,61.14,897.32,5773.9,7483.96,218.05,2593.36,712,451.35
C04,2021-06,legacy,9,1329,147.7,71,6.3,23.8,4.57,1.015,74.16,63.71,922.44,5645.6,7063.94,259.49,2613.88,712,482.7
C04,2021-07,legacy,12,1827,152.2,134,6.11,24.1,4.57,1.018,76.55,66.26,927.58,5596.73,8130.55,255.95,2713.01,712,364.5
C04,2021-08,legacy,13,1837,141.3,118,6.58,26.1,4.03,1.02,74.2,64.43,751.67,5522.97,6920.55,244.84,2717.47,712,478.2
C04,2021-09,legacy,11,1660,150.9,128,6.16,20.4,4.51,1.023,73.73,64.3,961.37,5157.87,8066.3,241.7,2763.75,712,395.48
C04,2021-10,legacy,11,1619,147.2,106,6.32,22.9,4.26,1.026,74.31,65.39,1072.76,5297.37,7393.95,241.96,2768.76,712,517.35
C04,2021-11,legacy,11,1688,153.5,106,6.06,22.3,3.89,1.029,73.33,65.46,1050.22,5657.09,6829.63,226.21,2875.93,712,461.1
C04,2021-12,legacy,8,1339,167.4,74,5.56,26.4,4.34,1.032,75.06,65.04,869.08,5871.91,7737.89,210.96,3170.78,712,376.16
C04,2022-01,legacy,15,2595,173.0,158,5.38,29.5,3.76,1.035,73.63,64.68,778.16,6043.45,7791.85,266.89,2965.19,712,455.42
C04,2022-02,legacy,12,1914,159.5,144,5.83,16.2,3.84,1.038,77.04,66.29,890.49,5983.42,6463.8,243.17,3106.79,712,419.13
C04,2022-03,legacy,13,1947,149.8,105,6.21,17.0,4.31,1.041,76.11,66.86,901.2,6104.62,7276.77,228.0,3112.97,712,312.77
C04,2022-04,legacy,10,1577,157.7,126,5.9,26.7,3.83,1.044,74.72,68.18,681.64,6254.15,6926.6,258.0,3113.02,712,416.72
C04,2022-05,legacy,5,761,152.2,45,6.11,20.8,4.44,1.047,75.4,66.07,920.67,5127.26,7540.0,265.55,3396.77,712,426.15
C04,2022-06,legacy,13,1881,144.7,118,6.43,16.9,4.22,1.05,76.07,64.95,914.65,6006.11,7565.96,264.6,3045.22,712,391.69
C04,2022-07,legacy,6,897,149.5,52,6.22,23.3,4.21,1.052,77.73,69.74,825.91,5237.32,7850.15,249.61,2688.36,712,463.72
C04,2022-08,legacy,14,2070,147.9,123,6.29,21.0,4.21,1.055,75.96,70.52,923.22,6322.75,7336.74,220.0,3033.37,712,409.27
C04,2022-09,legacy,12,1737,144.8,104,6.42,28.0,4.13,1.058,77.12,66.7,905.16,5341.98,6829.33,292.57,2556.42,712,429.5
C04,2022-10,legacy,7,1141,163.0,69,5.71,19.5,4.03,1.061,76.79,71.0,731.89,5801.04,7274.03,234.05,3094.6,712,468.95
C04,2022-11,legacy,6,872,145.3,57,6.4,21.9,4.21,1.064,74.06,68.66,813.98,5864.68,7623.66,245.93,3103.14,712,415.67
C04,2022-12,legacy,13,1894,145.7,118,6.38,17.7,4.25,1.067,77.68,67.86,798.36,5471.6,7304.04,281.93,3162.61,712,387.81
C04,2023-01,legacy,16,2505,156.6,102,5.94,19.9,3.49,1.07,78.98,70.3,799.25,5727.03,7960.98,233.45,3168.63,712,428.68
C04,2023-02,legacy,14,2025,144.6,145,6.38,16.5,3.48,1.073,80.0,67.27,873.03,5928.17,7051.73,238.98,3299.85,712,402.3
C04,2023-03,legacy,5,708,141.6,56,6.47,16.0,3.5,1.076,79.09,69.6,878.02,5659.94,7498.0,247.21,3128.11,712,374.36
C04,2023-04,legacy,11,1595,145.0,102,6.26,22.3,3.26,1.079,79.3,66.3,906.95,6116.94,7444.18,266.6,2785.7,712,403.2
C04,2023-05,legacy,10,1582,158.2,101,5.68,21.8,3.45,1.082,80.13,69.35,751.62,6121.5,7793.09,238.33,3021.27,712,474.84
C04,2023-06,legacy,17,2692,158.4,248,5.6,23.6,3.96,1.085,77.82,70.12,742.1,5506.49,7226.65,233.28,3115.12,712,395.65
C04,2023-07,legacy,13,2066,158.9,138,5.51,25.2,3.74,1.088,77.7,69.29,948.97,6956.42,7304.49,257.5,2972.36,712,359.38
C04,2023-08,legacy,12,1837,153.1,116,5.64,20.2,3.27,1.09,80.44,72.5,826.53,6417.39,7436.29,233.02,3228.25,712,366.75
C04,2023-09,legacy,10,1504,150.4,109,5.66,24.3,3.84,1.093,80.24,69.66,867.58,6105.03,7980.13,279.05,3041.63,712,425.83
C04,2023-10,legacy,15,2541,169.4,160,4.94,24.8,3.66,1.096,77.7,69.95,828.59,6348.2,7209.45,259.51,3427.41,712,359.54
C04,2023-11,legacy,17,2526,148.6,182,5.54,25.9,3.78,1.099,76.8,69.89,762.12,6424.49,7572.65,270.38,3315.4,712,431.78
C04,2023-12,legacy,10,1616,161.6,100,5.0,18.8,3.64,1.102,79.04,73.2,968.92,6506.75,7891.99,269.96,3121.44,712,447.82
C04,2024-01,legacy,7,1069,152.7,75,5.19,26.2,3.91,1.105,79.33,68.57,1109.4,5233.96,8530.21,256.29,3407.83,712,382.1
C04,2024-02,legacy,11,1793,163.0,134,4.78,24.9,3.42,1.108,78.68,72.57,988.98,6335.39,7526.78,253.5,2818.1,712,424.69
C04,2024-03,legacy,9,1504,167.1,78,4.57,28.2,4.01,1.111,81.96,72.76,911.01,6231.21,8075.93,254.41,2987.87,712,441.74
C04,2024-04,legacy,16,2932,183.2,193,4.09,25.9,3.4,1.114,81.16,71.18,874.87,6308.77,8376.61,277.48,3035.55,712,423.68
C04,2024-05,legacy,15,2169,144.6,131,5.09,17.7,3.33,1.117,79.3,70.1,899.65,6498.36,8069.21,290.47,2954.74,712,326.41
C04,2024-06,legacy,9,1692,188.0,120,3.84,35.6,3.6,1.12,81.47,73.92,933.71,5987.05,8382.1,251.72,3139.03,712,406.31
C04,2024-07,legacy,12,1987,165.6,148,4.29,21.6,3.21,1.122,82.48,72.05,939.32,6105.53,8198.9,278.11,2989.17,712,373.54
C04,2024-08,legacy,9,1611,179.0,96,3.91,26.0,3.32,1.125,80.13,74.17,1019.97,6295.54,8410.21,266.1,3422.44,712,425.57
C04,2024-09,legacy,11,2044,185.8,117,3.71,29.3,3.02,1.128,79.69,70.85,968.67,5829.96,7612.49,267.92,3278.07,712,481.22
C04,2024-10,legacy,12,2041,170.1,154,3.99,27.4,3.17,1.131,84.66,71.97,951.22,6035.9,7669.55,271.21,3042.13,712,378.7
C04,2024-11,legacy,6,1069,178.2,72,3.77,27.7,3.47,1.134,79.33,70.76,1037.76,6465.61,7890.16,266.87,3066.78,712,385.01
C04,2024-12,legacy,13,2409,185.3,176,3.58,32.4,3.4,1.137,80.77,71.19,821.05,7041.37,7537.84,296.0,3399.14,712,364.44
C04,2025-01,legacy,13,2331,179.3,145,3.66,27.2,3.54,1.14,81.83,73.86,967.23,6671.84,8542.87,272.47,3314.45,712,438.27
C04,2025-02,legacy,10,1735,173.5,100,3.75,23.6,3.4,1.143,83.81,73.12,936.74,6058.5,8200.35,248.12,3041.11,712,417.88
C04,2025-03,legacy,11,2024,184.0,99,3.51,27.5,2.73,1.146,82.21,72.29,1002.46,6906.97,8022.05,267.94,3417.37,712,401.41
C04,2025-04,legacy,14,2571,183.6,120,3.49,26.4,3.39,1.149,82.63,73.46,982.09,5999.66,8174.79,309.68,2930.74,712,419.45
C04,2025-05,legacy,11,1839,167.2,127,3.81,30.2,3.12,1.152,82.98,73.73,940.25,6601.4,7806.68,261.84,3363.8,712,444.35
C04,2025-06,legacy,9,1789,198.8,113,3.19,27.9,3.34,1.155,83.49,74.69,1134.73,6099.34,7830.1,262.43,3430.55,712,529.27
C04,2025-07,legacy,9,1675,186.1,122,3.39,32.7,3.38,1.158,84.45,76.52,1077.24,6488.49,8560.98,263.38,3340.73,712,369.32
C04,2025-08,legacy,15,2385,159.0,167,3.95,27.1,3.07,1.16,84.65,73.95,994.11,6194.05,9033.84,270.06,3136.29,712,471.62
C04,2025-09,legacy,6,1051,175.2,70,3.57,24.5,3.72,1.163,83.22,75.88,1048.84,6228.11,8139.17,338.92,3199.84,712,474.61
C04,2025-10,legacy,8,1635,204.4,97,3.05,34.5,3.43,1.166,84.24,73.22,873.05,7196.55,8551.07,321.22,3067.1,712,385.24
C04,2025-11,legacy,11,2233,203.0,145,3.07,29.5,3.4,1.169,86.56,74.93,914.86,6000.64,8596.1,292.35,3013.43,712,400.69
C04,2025-12,legacy,7,1314,187.7,80,3.31,24.6,2.88,1.172,85.44,73.63,1020.45,6929.65,8765.38,314.93,2959.67,712,465.6
C05,2021-01,legacy,20,2717,135.8,160,6.85,19.7,4.71,1.0,55.5,48.66,633.37,4254.51,6263.9,186.31,2101.71,612,302.25
C05,2021-02,legacy,18,2667,148.2,173,6.28,23.8,4.42,1.003,54.97,48.43,790.54,4681.76,5682.24,187.91,2142.35,612,358.68
C05,2021-03,legacy,22,3524,160.2,246,5.81,25.3,4.68,1.006,53.14,50.07,619.44,4391.83,5990.17,160.92,2155.51,612,319.21
C05,2021-04,legacy,22,3386,153.9,249,6.04,24.4,4.53,1.009,57.94,49.94,669.85,4294.67,5502.64,159.81,1974.55,612,288.63
C05,2021-05,legacy,27,3978,147.3,266,6.31,20.7,4.38,1.012,57.87,48.47,745.5,4891.71,4975.8,206.21,2327.63,612,352.7
C05,2021-06,legacy,32,4603,143.8,410,6.47,23.1,4.78,1.015,57.27,48.89,638.29,4769.06,5270.14,189.45,2131.31,612,346.01
C05,2021-07,legacy,17,2686,158.0,185,5.89,21.8,4.65,1.018,57.0,50.39,624.28,4330.96,5060.55,174.36,1879.47,612,382.86
C05,2021-08,legacy,21,3117,148.4,215,6.27,22.8,4.45,1.02,57.06,50.2,672.73,4152.76,5041.99,204.8,2190.27,612,329.26
C05,2021-09,legacy,14,2146,153.3,136,6.07,19.9,4.56,1.023,57.28,49.56,597.0,4316.33,6044.22,162.48,2504.39,612,339.4
C05,2021-10,legacy,15,2323,154.9,145,6.01,27.5,4.73,1.026,58.7,49.62,617.83,4078.62,5946.72,177.82,2320.45,612,296.04
C05,2021-11,legacy,29,4811,165.9,297,5.61,26.3,4.83,1.029,57.53,51.94,686.12,4068.46,5773.04,201.04,2336.66,612,322.02
C05,2021-12,legacy,24,3649,152.0,213,6.12,23.3,4.71,1.032,58.84,49.36,683.26,4329.68,5335.41,193.88,2122.1,612,313.59
C05,2022-01,new,16,2444,152.8,143,6.09,25.2,4.65,1.035,57.49,49.71,573.17,4637.22,5568.99,197.31,2411.61,612,279.02
C05,2022-02,new,22,2972,135.1,200,6.88,21.6,4.03,1.038,59.27,50.36,755.53,3807.75,5909.82,168.03,2215.5,612,287.65
C05,2022-03,new,25,4019,160.8,235,5.79,20.3,4.44,1.041,58.78,49.85,649.1,4728.6,5748.57,213.25,2319.03,612,322.38
C05,2022-04,new,10,1586,158.6,98,5.86,22.1,4.3,1.044,56.21,51.2,597.78,4848.55,5460.71,210.0,2232.0,612,322.28
C05,2022-05,new,15,2254,150.3,149,6.19,22.6,4.2,1.047,56.94,52.07,672.99,4930.62,5495.44,183.61,2346.09,612,330.43
C05,2022-06,new,17,2230,131.2,146,7.09,22.0,4.56,1.05,58.27,52.27,639.52,4245.68,6442.5,215.18,2228.14,612,343.14
C05,2022-07,new,21,3053,145.4,229,6.4,25.3,4.22,1.052,58.37,51.96,592.55,4267.66,5417.04,202.89,2472.46,612,280.23
C05,2022-08,new,15,2266,151.1,166,6.16,18.7,4.44,1.055,60.58,50.85,590.25,4715.08,5974.71,203.06,2403.13,612,314.41
C05,2022-09,new,18,3070,170.6,196,5.45,21.4,4.35,1.058,59.12,51.9,751.03,4630.16,5765.18,245.61,2400.02,612,276.08
C05,2022-10,new,27,4207,155.8,267,5.97,22.9,4.46,1.061,60.71,52.15,634.53,4549.48,5521.08,180.94,2216.2,612,349.28
C05,2022-11,new,21,3312,157.7,200,5.9,25.1,4.73,1.064,59.22,52.04,677.92,4681.84,6012.51,170.89,2348.8,612,290.58
C05,2022-12,new,18,2843,157.9,148,5.89,17.0,4.61,1.067,59.86,52.59,628.32,4111.25,5516.96,195.77,2285.22,612,284.56
C05,2023-01,new,14,2281,162.9,178,5.71,17.7,4.41,1.07,59.6,51.72,626.32,4587.58,6045.91,155.65,2359.2,612,311.8
C05,2023-02,new,21,2983,142.0,185,6.5,17.5,4.32,1.073,60.37,52.15,632.78,4383.56,5838.79,186.41,2199.88,612,295.13
C05,2023-03,new,20,2926,146.3,204,6.26,16.4,4.23,1.076,57.08,52.91,637.74,4208.12,5665.02,215.38,2255.58,612,314.32
C05,2023-04,new,26,3781,145.4,232,6.24,25.1,3.91,1.079,59.76,51.8,698.28,4677.59,5787.98,205.27,2247.07,612,297.1
C05,2023-05,new,20,3116,155.8,189,5.76,24.9,4.14,1.082,60.3,52.5,657.83,4693.05,5839.33,162.36,2355.11,612,323.61
C05,2023-06,new,24,3785,157.7,232,5.63,24.8,4.34,1.085,60.82,52.45,771.21,4813.2,5463.42,181.06,2025.23,612,280.75
C05,2023-07,new,29,4784,165.0,244,5.31,24.8,4.01,1.088,61.92,52.68,596.33,4322.12,5404.8,189.47,2595.24,612,315.02
C05,2023-08,new,17,2670,157.1,177,5.5,24.1,4.3,1.09,60.85,53.5,747.45,4740.86,6289.17,215.73,2206.12,612,324.12
C05,2023-09,new,18,3083,171.3,223,4.97,17.3,4.23,1.093,60.46,53.48,676.06,4731.85,6309.53,225.94,2258.4,612,315.39
C05,2023-10,new,25,4128,165.1,320,5.07,27.9,4.2,1.096,63.35,51.62,724.98,4582.07,5949.59,219.78,2111.42,612,254.88
C05,2023-11,new,18,3626,201.4,208,4.09,25.8,4.05,1.099,63.37,54.54,636.71,5079.51,6816.07,208.15,2389.03,612,267.13
C05,2023-12,new,26,4562,175.5,273,4.61,25.3,3.87,1.102,60.84,54.26,734.51,4553.06,5834.76,211.73,2085.11,612,280.59
C05,2024-01,new,21,4526,215.5,277,3.68,30.1,3.54,1.105,59.75,54.42,839.16,4986.25,5380.35,197.04,2538.78,612,362.42
C05,2024-02,new,14,2914,208.1,197,3.74,26.4,3.94,1.108,61.46,52.48,803.32,4702.54,5887.4,204.86,2466.16,612,349.91
C05,2024-03,new,10,1791,179.1,86,4.26,19.7,3.83,1.111,62.4,54.86,870.26,5046.94,6538.14,192.36,2296.29,612,330.87
C05,2024-04,new,18,3738,207.7,226,3.61,30.3,3.96,1.114,59.28,53.48,706.25,4491.46,5703.03,209.84,2032.49,612,335.82
C05,2024-05,new,18,3725,206.9,230,3.55,26.6,3.62,1.117,60.05,54.81,739.88,4916.1,5410.59,198.2,2038.59,612,309.39
C05,2024-06,new,18,3329,184.9,179,3.91,25.2,3.76,1.12,63.86,54.1,814.61,4698.73,5966.37,200.99,2418.31,612,294.22
C05,2024-07,new,19,4058,213.6,142,3.33,31.6,3.97,1.122,65.82,55.23,748.81,4802.67,6152.93,193.64,2488.26,612,302.47
C05,2024-08,new,19,3945,207.6,290,3.37,28.2,3.99,1.125,61.59,54.91,628.7,5204.68,5838.56,203.7,2708.29,612,361.54
C05,2024-09,new,18,3886,215.9,195,3.19,25.2,4.15,1.128,63.15,54.61,652.21,4890.04,5955.83,207.58,2050.47,612,321.82
C05,2024-10,new,23,4671,203.1,235,3.34,22.9,3.4,1.131,63.57,55.93,671.93,4871.31,6293.45,202.3,2617.05,612,333.45
C05,2024-11,new,17,3657,215.1,225,3.12,28.1,3.93,1.134,65.18,55.47,849.59,5044.62,6217.47,193.51,2461.91,612,312.01
C05,2024-12,new,20,4466,223.3,177,2.97,26.0,3.37,1.137,60.89,55.85,711.02,4513.55,6509.85,204.34,2405.67,612,316.67
C05,2025-01,new,28,6080,217.1,286,3.02,31.3,3.34,1.14,65.38,54.17,757.19,4984.08,6802.6,203.8,2431.41,612,335.21
C05,2025-02,new,27,5753,213.1,329,3.05,26.9,3.91,1.143,63.5,55.5,643.84,5079.77,6266.73,208.0,2526.08,612,292.35
C05,2025-03,new,23,5065,220.2,317,2.93,34.4,3.37,1.146,63.7,56.57,584.53,5242.43,6183.41,222.56,2385.65,612,337.75
C05,2025-04,new,19,4003,210.7,187,3.04,28.4,3.43,1.149,62.16,55.86,655.37,5234.76,5937.71,204.59,2581.07,612,292.25
C05,2025-05,new,19,4353,229.1,183,2.78,30.7,3.29,1.152,64.64,57.54,731.7,4642.26,5712.37,223.35,2470.14,612,250.12
C05,2025-06,new,31,5988,193.2,352,3.28,27.3,3.39,1.155,62.78,56.66,783.48,4954.58,5972.11,213.11,2501.33,612,302.44
C05,2025-07,new,22,5444,247.5,260,2.55,29.4,3.64,1.158,65.37,56.63,665.71,5106.26,6591.21,221.87,2312.7,612,322.62
C05,2025-08,new,30,6825,227.5,257,2.76,30.0,3.57,1.16,64.17,59.34,526.36,5151.94,6491.65,210.84,2559.19,612,334.22
C05,2025-09,new,26,6078,233.8,338,2.68,29.1,3.6,1.163,67.37,56.65,782.93,5784.43,6822.71,207.14,2320.06,612,308.83
C05,2025-10,new,25,5991,239.6,271,2.61,36.2,3.56,1.166,63.36,56.49,791.3,5154.45,6026.68,238.31,2333.49,612,306.77
C05,2025-11,new,23,4868,211.7,286,2.94,35.2,3.01,1.169,65.64,56.97,575.54,4927.86,6352.33,202.49,2487.79,612,352.39
C05,2025-12,new,20,5238,261.9,291,2.37,27.5,3.72,1.172,66.6,57.82,798.72,5038.71,7116.02,215.13,2586.4,612,342.78
C06,2021-01,legacy,30,4214,140.5,269,6.62,21.8,3.28,1.0,59.09,52.35,608.95,4904.38,6318.87,190.88,2400.09,459,336.41
C06,2021-02,legacy,11,1700,154.5,110,6.02,23.7,3.13,1.003,56.94,51.54,670.6,4194.67,5777.23,189.45,2622.54,459,321.53
C06,2021-03,legacy,14,2145,153.2,124,6.07,21.0,3.17,1.006,59.68,53.47,623.51,4615.62,5292.01,201.13,2394.94,459,298.01
C06,2021-04,legacy,14,2276,162.6,175,5.72,24.8,3.4,1.009,59.89,51.97,653.73,4628.43,6178.4,183.06,2293.43,459,318.57
C06,2021-05,legacy,6,901,150.2,56,6.19,26.3,3.1,1.012,60.04,52.91,629.78,4309.13,5685.75,161.56,2621.03,459,347.07
C06,2021-06,legacy,25,3450,138.0,237,6.74,21.0,3.35,1.015,61.35,51.99,703.42,4504.18,5743.08,222.62,2446.05,459,368.7
